"Buch1" "Buch2" "Buch3" "Buch4" "Buch5" "Buch8"
"vertreibung" 0.00236762042309377 0.0163335783370084 0.00476763727815588 0 0.000451977401129943 0.00212345783874461
"verwandelt" 0.00118381021154688 0.00233336833385834 0.00297977329884742 0.00476712589979501 0.00497175141242938 0.00127407470324677
"verwenden" 0.00236762042309377 0.00350005250078751 0.00357572795861691 0.00536301663726939 0.00225988700564972 0.00212345783874461
"verzichten" 0 0.00350005250078751 0.00417168261838639 0.00417123516232064 0.0031638418079096 0.00254814940649353
"viii" 0 0 0 0 0.000451977401129943 0.0123160554647187
"vollständiger" 0.00355143063464065 0.00700010500157502 0.00178786397930845 0.00238356294989751 0.00406779661016949 0.00212345783874461
"vorstellung" 0.00710286126928131 0.00116668416692917 0.00417168261838639 0.00119178147494875 0.00361581920903955 0.00254814940649353
"wonach" 0.0118381021154688 0.00233336833385834 0.00119190931953897 0.00297945368737188 0.00135593220338983 0.00339753254199138
"zinsen" 0.00118381021154688 0.00350005250078751 0.00357572795861691 0.00238356294989751 0.00677966101694915 0.000424691567748922
"abgabe" 0.00236762042309377 0.00233336833385834 0.00178786397930845 0.00834247032464127 0.000903954802259887 0.00254814940649353
"ädilen" 0 0.0163335783370084 0.00417168261838639 0.00238356294989751 0.00180790960451977 0
"aemilius" 0 0.00233336833385834 0.00536359193792536 0.00715068884969252 0.00225988700564972 0.000424691567748922
"anfingen" 0 0.00350005250078751 0.00417168261838639 0.00536301663726939 0.00361581920903955 0.000849383135497845
"anordnungen" 0.00118381021154688 0 0 0.00297945368737188 0.00497175141242938 0.00509629881298707
"anschauung" 0.00947048169237508 0.00233336833385834 0.00417168261838639 0.00119178147494875 0.00225988700564972 0.00212345783874461
"ansiedler" 0.00828667148082819 0.00466673666771668 0.00178786397930845 0 0.0031638418079096 0.00339753254199138
"aufgebot" 0.00236762042309377 0.00466673666771668 0.00119190931953897 0.00119178147494875 0.00497175141242938 0.00339753254199138
"auftrat" 0.00118381021154688 0.00116668416692917 0.00297977329884742 0.00655479811221814 0.00361581920903955 0.00127407470324677
"auftritt" 0.00710286126928131 0.00350005250078751 0.00357572795861691 0.00357534442484626 0.00225988700564972 0.00127407470324677
"bauerschaft" 0.00355143063464065 0.01400021000315 0.00417168261838639 0.00178767221242313 0.00135593220338983 0.000424691567748922
"beträchtlich" 0.00355143063464065 0.00350005250078751 0.00238381863907794 0.00417123516232064 0.00135593220338983 0.0038222241097403
"bezeichnete" 0.00236762042309377 0.00233336833385834 0.000595954659769485 0.00476712589979501 0.0031638418079096 0.0038222241097403
"bezwungen" 0 0.00350005250078751 0.00297977329884742 0.00238356294989751 0.00406779661016949 0.00339753254199138
"bogen" 0.00473524084618754 0.00466673666771668 0 0.00119178147494875 0.00361581920903955 0.00467160724523815
"bürgerkrieges" 0 0 0 0.00178767221242313 0.00903954802259887 0.00254814940649353
"dauernde" 0.00118381021154688 0 0.00238381863907794 0.00357534442484626 0.00225988700564972 0.00552099038073599
"domitian" 0 0 0 0 0 0.0123160554647187
"ehrgeiz" 0 0.00116668416692917 0.00178786397930845 0.00297945368737188 0.00632768361581921 0.00254814940649353
"eintreten" 0.00236762042309377 0 0.00178786397930845 0.00417123516232064 0.00180790960451977 0.00552099038073599
"einwanderung" 0.0165733429616564 0.00116668416692917 0 0.000595890737474377 0.00180790960451977 0.0038222241097403
"entscheidende" 0.00118381021154688 0.00350005250078751 0.00357572795861691 0.00297945368737188 0.0031638418079096 0.00297284097424246
"eph" 0 0 0 0.000595890737474377 0 0.0118913638969698
"erbschaft" 0.00236762042309377 0.00116668416692917 0.00238381863907794 0.00119178147494875 0.00451977401129944 0.00424691567748922
"erfüllt" 0.00473524084618754 0.00233336833385834 0.00238381863907794 0.00357534442484626 0.00225988700564972 0.00339753254199138
"erkennt" 0.00473524084618754 0.00116668416692917 0.00297977329884742 0.00357534442484626 0.000903954802259887 0.00467160724523815
"eroberten" 0.00355143063464065 0.00700010500157502 0.00119190931953897 0.00357534442484626 0.00271186440677966 0.00254814940649353
"erwiesen" 0.00118381021154688 0.00233336833385834 0.00297977329884742 0.00357534442484626 0.00135593220338983 0.00509629881298707
"ewig" 0.00118381021154688 0 0.000595954659769485 0.00834247032464127 0.00361581920903955 0.00212345783874461
"ferne" 0.00236762042309377 0.00116668416692917 0.00297977329884742 0.00297945368737188 0.00361581920903955 0.00339753254199138
"fesseln" 0.00236762042309377 0.00233336833385834 0.00357572795861691 0.00476712589979501 0.00451977401129944 0.000424691567748922
"freundschaft" 0.00118381021154688 0 0.00476763727815588 0.00357534442484626 0.00451977401129944 0.00169876627099569
"geboren" 0.00355143063464065 0 0.00357572795861691 0.00297945368737188 0.00361581920903955 0.00297284097424246
"gegenwart" 0.00355143063464065 0 0.00297977329884742 0.00238356294989751 0.00406779661016949 0.00339753254199138
"gelegenen" 0.00591905105773442 0.00116668416692917 0.00238381863907794 0.00119178147494875 0.00406779661016949 0.00339753254199138
"gelegentlich" 0.00118381021154688 0.00583342083464585 0.00238381863907794 0.00417123516232064 0.00361581920903955 0.00169876627099569
"geschwornen" 0.00118381021154688 0.00116668416692917 0 0.00834247032464127 0.00587570621468927 0
"gleichzeitige" 0 0.00700010500157502 0.00417168261838639 0.00297945368737188 0.00225988700564972 0.00254814940649353
"glied" 0.00710286126928131 0.00233336833385834 0.00357572795861691 0.00476712589979501 0.00271186440677966 0.000424691567748922
"herbei" 0.00118381021154688 0.00350005250078751 0.00297977329884742 0.00476712589979501 0.0031638418079096 0.00212345783874461
"hofe" 0 0 0.00417168261838639 0.00238356294989751 0.00406779661016949 0.0038222241097403
"hunger" 0 0 0.00119190931953897 0.00655479811221814 0.0031638418079096 0.0038222241097403
"indogermanischen" 0.0260438246540315 0.00116668416692917 0.00119190931953897 0.000595890737474377 0 0.00127407470324677
"kalender" 0.0142057225385626 0.00233336833385834 0.00178786397930845 0 0.00361581920903955 0.00169876627099569
"kaufmännischen" 0.00710286126928131 0 0.00476763727815588 0.00476712589979501 0.000903954802259887 0.00212345783874461
"kaukasus" 0.00118381021154688 0 0 0.00357534442484626 0.00497175141242938 0.00467160724523815
"kriegsdienst" 0.00236762042309377 0.00233336833385834 0.00178786397930845 0.00595890737474377 0.000903954802259887 0.00424691567748922
"kupfer" 0.0142057225385626 0.00700010500157502 0.00178786397930845 0.000595890737474377 0.000451977401129943 0.00254814940649353
"kyme" 0.0189409633847502 0.00933347333543337 0.00238381863907794 0.000595890737474377 0 0
"laut" 0.00236762042309377 0.00116668416692917 0.00417168261838639 0.00536301663726939 0.0031638418079096 0.00127407470324677
"legitimen" 0 0 0.00119190931953897 0.00119178147494875 0.00858757062146893 0.00254814940649353
"manchen" 0.00473524084618754 0.00583342083464585 0.00119190931953897 0.00417123516232064 0.00361581920903955 0.00127407470324677
"manne" 0.00710286126928131 0 0.00238381863907794 0.00357534442484626 0.00451977401129944 0.00127407470324677
"mir" 0.00118381021154688 0 0.00536359193792536 0.00595890737474377 0.00135593220338983 0.00254814940649353
"mitten" 0.00236762042309377 0.00233336833385834 0.00238381863907794 0.00536301663726939 0.00225988700564972 0.00297284097424246
"nichtbürger" 0.010654291903922 0.00466673666771668 0.00178786397930845 0.00297945368737188 0.00135593220338983 0.00212345783874461
"nikopolis" 0 0 0 0 0.00180790960451977 0.0106172891937231
"nimmt" 0.00710286126928131 0.00233336833385834 0.00178786397930845 0.00119178147494875 0.00271186440677966 0.00424691567748922
"nola" 0.00236762042309377 0.00583342083464585 0.00357572795861691 0.00893836106211565 0.000451977401129943 0
"pharsalos" 0 0 0.000595954659769485 0 0.0103954802259887 0.00212345783874461
"phrygien" 0 0 0.00357572795861691 0.00238356294989751 0.00271186440677966 0.00552099038073599
"quästor" 0 0.00116668416692917 0.000595954659769485 0.00834247032464127 0.00587570621468927 0
"quästoren" 0 0.00816678916850419 0.00178786397930845 0.00655479811221814 0.00361581920903955 0
"quirinal" 0.0343304961348597 0 0 0 0 0
"regent" 0.00118381021154688 0.00233336833385834 0.000595954659769485 0.00893836106211565 0.00271186440677966 0.00169876627099569
"regierte" 0.00118381021154688 0.00350005250078751 0.00178786397930845 0.00655479811221814 0.00361581920903955 0.00127407470324677
"rettete" 0.00118381021154688 0.00233336833385834 0.00357572795861691 0.00297945368737188 0.00451977401129944 0.00212345783874461
"rhetorik" 0.00118381021154688 0.00116668416692917 0.00178786397930845 0.00595890737474377 0.00225988700564972 0.0038222241097403
"schiffahrt" 0.00710286126928131 0.00116668416692917 0.00357572795861691 0 0.00180790960451977 0.00509629881298707
"segel" 0.00236762042309377 0.00116668416692917 0.00834336523677279 0.000595890737474377 0.00451977401129944 0.000424691567748922
"sinken" 0 0.00583342083464585 0.00357572795861691 0.00417123516232064 0.00225988700564972 0.00254814940649353
"sitze" 0.00473524084618754 0.00233336833385834 0.00119190931953897 0.00178767221242313 0.0031638418079096 0.00467160724523815
"spielte" 0.00118381021154688 0.00233336833385834 0.00238381863907794 0.00238356294989751 0.00587570621468927 0.00212345783874461
"stadtrecht" 0 0.00466673666771668 0 0.00297945368737188 0.00225988700564972 0.00637037351623384
"stil" 0.00236762042309377 0.00466673666771668 0.00178786397930845 0.00238356294989751 0.00271186440677966 0.00424691567748922
"sueton" 0 0 0.00178786397930845 0.000595890737474377 0.00361581920903955 0.00721975665173168
"tradition" 0.00828667148082819 0.00816678916850419 0.00119190931953897 0.00178767221242313 0.00271186440677966 0.00169876627099569
"tribunat" 0 0.0175002625039376 0 0.00834247032464127 0 0
"ueberlieferung" 0 0 0 0 0 0.0123160554647187
"unfähig" 0.00118381021154688 0.00466673666771668 0.00178786397930845 0.00536301663726939 0.00271186440677966 0.00254814940649353
"ungehindert" 0.00118381021154688 0.00350005250078751 0.00834336523677279 0.00417123516232064 0.00135593220338983 0.000424691567748922
"unsicher" 0.00236762042309377 0.00350005250078751 0.00357572795861691 0.00595890737474377 0.00225988700564972 0.00127407470324677
"unterdrückung" 0.00236762042309377 0.00116668416692917 0.00238381863907794 0.00417123516232064 0.00180790960451977 0.00467160724523815
"uralte" 0.0153895327501095 0.00350005250078751 0.00119190931953897 0.00178767221242313 0.00271186440677966 0.000849383135497845
"vereitelt" 0 0.00116668416692917 0.00417168261838639 0.00476712589979501 0.00542372881355932 0.000424691567748922
"verlegen" 0 0.00233336833385834 0.00357572795861691 0.00178767221242313 0.00451977401129944 0.00339753254199138
"verlorenen" 0.00118381021154688 0.00116668416692917 0.00357572795861691 0.000595890737474377 0.00587570621468927 0.00297284097424246
"vermag" 0.00828667148082819 0 0.00297977329884742 0.00178767221242313 0.00451977401129944 0.00169876627099569
"verschmähte" 0 0 0.00357572795861691 0.00417123516232064 0.00451977401129944 0.00254814940649353
"vollem" 0.00236762042309377 0.00233336833385834 0.00417168261838639 0.00238356294989751 0.00406779661016949 0.00212345783874461
"weiteres" 0.00355143063464065 0.00466673666771668 0.000595954659769485 0.00238356294989751 0.00135593220338983 0.00594568194848491
"westliche" 0.00355143063464065 0.00116668416692917 0.00476763727815588 0.00178767221242313 0.00135593220338983 0.00467160724523815
"wichtigkeit" 0.00118381021154688 0.00816678916850419 0.00536359193792536 0.00119178147494875 0.00135593220338983 0.00297284097424246
"wofür" 0.00236762042309377 0.00350005250078751 0.00238381863907794 0.00297945368737188 0.0031638418079096 0.00339753254199138
"zehnten" 0.00236762042309377 0.00233336833385834 0.00297977329884742 0.00595890737474377 0.0031638418079096 0.00127407470324677
"züge" 0.00118381021154688 0.00350005250078751 0.00238381863907794 0.00238356294989751 0.00225988700564972 0.00509629881298707
"abwehr" 0.00118381021154688 0.00350005250078751 0.00119190931953897 0.00178767221242313 0.0031638418079096 0.00509629881298707
"älter" 0.00947048169237508 0 0.00357572795861691 0.00178767221242313 0.000903954802259887 0.0038222241097403
"änderte" 0.00118381021154688 0.00350005250078751 0.00119190931953897 0.00417123516232064 0.00180790960451977 0.00467160724523815
"atlantischen" 0.00118381021154688 0.00350005250078751 0.00357572795861691 0.00238356294989751 0.00361581920903955 0.00254814940649353
"ausgleichung" 0 0.0116668416692917 0.00178786397930845 0.00357534442484626 0.00361581920903955 0.000424691567748922
"ausnahmen" 0.00355143063464065 0.00350005250078751 0.00178786397930845 0.00357534442484626 0.0031638418079096 0.00254814940649353
"barbarischen" 0 0.00116668416692917 0.000595954659769485 0.00417123516232064 0.00361581920903955 0.00467160724523815
"bedenklichen" 0 0.00466673666771668 0.00297977329884742 0.00536301663726939 0.0031638418079096 0.00127407470324677
"bekleidet" 0 0.00583342083464585 0.00119190931953897 0.00297945368737188 0.00632768361581921 0.000849383135497845
"belagert" 0 0.00116668416692917 0.00417168261838639 0.00297945368737188 0.00361581920903955 0.00297284097424246
"berg" 0.00591905105773442 0.00466673666771668 0.00536359193792536 0.00238356294989751 0.00225988700564972 0.000424691567748922
"bestimmter" 0.00591905105773442 0.00466673666771668 0.00238381863907794 0.00297945368737188 0.00361581920903955 0.000849383135497845
"bewaffneten" 0 0.00233336833385834 0.00119190931953897 0.00417123516232064 0.00587570621468927 0.00169876627099569
"cirta" 0 0 0.00119190931953897 0.00595890737474377 0.00225988700564972 0.00467160724523815
"dalmatien" 0 0 0.000595954659769485 0.00297945368737188 0.00180790960451977 0.0076444482194806
"damalige" 0 0.00233336833385834 0.00297977329884742 0.00476712589979501 0.00180790960451977 0.0038222241097403
"dasjenige" 0.00591905105773442 0.00700010500157502 0.00178786397930845 0.00178767221242313 0.000903954802259887 0.0038222241097403
"durchführung" 0.00473524084618754 0.00233336833385834 0.00119190931953897 0.00357534442484626 0.000903954802259887 0.00509629881298707
"eifer" 0 0 0.00357572795861691 0.00417123516232064 0.00542372881355932 0.00127407470324677
"eifrig" 0.00118381021154688 0 0.00357572795861691 0.00476712589979501 0.00451977401129944 0.00127407470324677
"erforderlich" 0.00355143063464065 0.00116668416692917 0.00357572795861691 0.00119178147494875 0.00225988700564972 0.00467160724523815
"erlangen" 0.00118381021154688 0.00116668416692917 0.00417168261838639 0.00357534442484626 0.00271186440677966 0.00297284097424246
"erlaubnis" 0 0 0.00715145591723382 0.00476712589979501 0.00361581920903955 0
"erneuerung" 0.00118381021154688 0.00350005250078751 0.00238381863907794 0.00476712589979501 0.00361581920903955 0.00169876627099569
"ersetzt" 0.00118381021154688 0.00466673666771668 0.00417168261838639 0.00297945368737188 0.00225988700564972 0.00254814940649353
"erweiterung" 0.00355143063464065 0.00700010500157502 0.00536359193792536 0.00178767221242313 0.00135593220338983 0.00169876627099569
